dtc,meanRelabund,domTaxa,minClusterSize,deepSplit
13,0.8175721451739782,Lactobacillus_crispatus_4,44,0
14,0.8615226336749823,Lactobacillus_crispatus_8,44,0
1,0.24166353439803187,MultiGenera,44,1
2,0.5610224155493722,Lactobacillus_iners_7,44,1
3,0.25801678663850486,Gardnerella_swidsinkii_1,44,1
4,0.6353300484868615,Lactobacillus_iners_2,44,1
5,0.5900384501246967,Lactobacillus_iners_1,44,1
6,0.4062212307742875,UBA629_sp005465875_1,44,1
7,0.8643502635506987,Lactobacillus_crispatus_3,44,1
8,0.6863692622376137,Lactobacillus_iners_6,44,1
9,0.849708330281197,Lactobacillus_crispatus_1,44,1
10,0.8286133861041611,Lactobacillus_crispatus_2,44,1
11,0.658188340664298,Lactobacillus_iners_4,44,1
12,0.8724524352608115,Lactobacillus_crispatus_6,44,1
13,0.48004398926117625,Gardnerella_vaginalis_2,44,1
14,0.8175721451739782,Lactobacillus_crispatus_4,44,1
15,0.8615226336749823,Lactobacillus_crispatus_8,44,1
1,0.22552334070809407,MultiGenera,44,2
2,0.5610224155493722,Lactobacillus_iners_7,44,2
3,0.25801678663850486,Gardnerella_swidsinkii_1,44,2
4,0.6353300484868615,Lactobacillus_iners_2,44,2
5,0.5900384501246967,Lactobacillus_iners_1,44,2
6,0.4062212307742875,UBA629_sp005465875_1,44,2
7,0.8643502635506987,Lactobacillus_crispatus_3,44,2
8,0.6863692622376137,Lactobacillus_iners_6,44,2
9,0.849708330281197,Lactobacillus_crispatus_1,44,2
10,0.8286133861041611,Lactobacillus_crispatus_2,44,2
11,0.658188340664298,Lactobacillus_iners_4,44,2
12,0.35783045477166314,UBA629_sp005465875_3,44,2
13,0.8724524352608115,Lactobacillus_crispatus_6,44,2
14,0.48004398926117625,Gardnerella_vaginalis_2,44,2
15,0.8175721451739782,Lactobacillus_crispatus_4,44,2
16,0.8615226336749823,Lactobacillus_crispatus_8,44,2
1,0.6471967774604702,Lactobacillus_iners_7,44,3
2,0.25801678663850486,Gardnerella_swidsinkii_1,44,3
3,0.2131144225687814,MultiGenera,44,3
4,0.2450937885005683,MultiGenera,44,3
5,0.43991092035670953,Lactobacillus_paragasseri_1,44,3
6,0.2169865017975182,MultiGenera,44,3
7,0.5900384501246967,Lactobacillus_iners_1,44,3
8,0.7489961844224029,Lactobacillus_iners_2,44,3
9,0.4062212307742875,UBA629_sp005465875_1,44,3
10,0.8643502635506987,Lactobacillus_crispatus_3,44,3
11,0.6863692622376137,Lactobacillus_iners_6,44,3
12,0.849708330281197,Lactobacillus_crispatus_1,44,3
13,0.8286133861041611,Lactobacillus_crispatus_2,44,3
14,0.658188340664298,Lactobacillus_iners_4,44,3
15,0.35783045477166314,UBA629_sp005465875_3,44,3
16,0.40054425950525147,Lactobacillus_iners_2,44,3
17,0.8724524352608115,Lactobacillus_crispatus_6,44,3
18,0.48004398926117625,Gardnerella_vaginalis_2,44,3
19,0.5649737465309745,Lactobacillus_iners_3,44,3
20,0.8175721451739782,Lactobacillus_crispatus_4,44,3
21,0.8615226336749823,Lactobacillus_crispatus_8,44,3
1,0.6471967774604702,Lactobacillus_iners_7,44,4
2,0.43991092035670953,Lactobacillus_paragasseri_1,44,4
3,0.2714730793887154,Gardnerella_swidsinkii_1,44,4
4,0.5900384501246967,Lactobacillus_iners_1,44,4
5,0.19349469771844052,MultiGenera,44,4
6,0.2592299549971524,MultiGenera,44,4
7,0.7489961844224029,Lactobacillus_iners_2,44,4
8,0.4062212307742875,UBA629_sp005465875_1,44,4
9,0.8643502635506987,Lactobacillus_crispatus_3,44,4
10,0.6863692622376137,Lactobacillus_iners_6,44,4
11,0.849708330281197,Lactobacillus_crispatus_1,44,4
12,0.8286133861041611,Lactobacillus_crispatus_2,44,4
13,0.658188340664298,Lactobacillus_iners_4,44,4
14,0.22599648561799837,Gardnerella_vaginalis_1,44,4
15,0.35783045477166314,UBA629_sp005465875_3,44,4
16,0.20523434898819623,Gardnerella_vaginalis_H_1,44,4
17,0.2166005779058909,Gardnerella_vaginalis_C_3,44,4
18,0.2542224174933052,Gardnerella_vaginalis_C_1,44,4
19,0.40054425950525147,Lactobacillus_iners_2,44,4
20,0.8724524352608115,Lactobacillus_crispatus_6,44,4
21,0.48004398926117625,Gardnerella_vaginalis_2,44,4
22,0.5649737465309745,Lactobacillus_iners_3,44,4
23,0.8175721451739782,Lactobacillus_crispatus_4,44,4
24,0.8615226336749823,Lactobacillus_crispatus_8,44,4
25,0.20266249146150228,MultiGenera,44,4
1,0.24166353439803187,MultiGenera,45,0
2,0.5848458562656368,Lactobacillus_crispatus_8,45,0
3,0.298385368933536,Gardnerella_swidsinkii_1,45,0
4,0.6353300484868615,Lactobacillus_iners_2,45,0
5,0.5900384501246967,Lactobacillus_iners_1,45,0
6,0.4062212307742875,UBA629_sp005465875_1,45,0
7,0.8643502635506987,Lactobacillus_crispatus_3,45,0
8,0.6863692622376137,Lactobacillus_iners_6,45,0
9,0.849708330281197,Lactobacillus_crispatus_1,45,0
10,0.8286133861041611,Lactobacillus_crispatus_2,45,0
11,0.658188340664298,Lactobacillus_iners_4,45,0
12,0.8724524352608115,Lactobacillus_crispatus_6,45,0
13,0.8175721451739782,Lactobacillus_crispatus_4,45,0
1,0.24166353439803187,MultiGenera,45,1
2,0.5848458562656368,Lactobacillus_crispatus_8,45,1
3,0.25801678663850486,Gardnerella_swidsinkii_1,45,1
4,0.6353300484868615,Lactobacillus_iners_2,45,1
5,0.5900384501246967,Lactobacillus_iners_1,45,1
6,0.4062212307742875,UBA629_sp005465875_1,45,1
7,0.8643502635506987,Lactobacillus_crispatus_3,45,1
8,0.6863692622376137,Lactobacillus_iners_6,45,1
9,0.849708330281197,Lactobacillus_crispatus_1,45,1
10,0.8286133861041611,Lactobacillus_crispatus_2,45,1
11,0.658188340664298,Lactobacillus_iners_4,45,1
12,0.8724524352608115,Lactobacillus_crispatus_6,45,1
13,0.48004398926117625,Gardnerella_vaginalis_2,45,1
14,0.8175721451739782,Lactobacillus_crispatus_4,45,1
1,0.5848458562656368,Lactobacillus_crispatus_8,45,2
2,0.22552334070809407,MultiGenera,45,2
3,0.25801678663850486,Gardnerella_swidsinkii_1,45,2
4,0.6353300484868615,Lactobacillus_iners_2,45,2
5,0.5900384501246967,Lactobacillus_iners_1,45,2
6,0.4062212307742875,UBA629_sp005465875_1,45,2
7,0.8643502635506987,Lactobacillus_crispatus_3,45,2
8,0.6863692622376137,Lactobacillus_iners_6,45,2
9,0.849708330281197,Lactobacillus_crispatus_1,45,2
10,0.8286133861041611,Lactobacillus_crispatus_2,45,2
11,0.658188340664298,Lactobacillus_iners_4,45,2
12,0.35783045477166314,UBA629_sp005465875_3,45,2
13,0.8724524352608115,Lactobacillus_crispatus_6,45,2
14,0.48004398926117625,Gardnerella_vaginalis_2,45,2
15,0.8175721451739782,Lactobacillus_crispatus_4,45,2
1,0.6773256518165038,Lactobacillus_crispatus_8,45,3
2,0.25801678663850486,Gardnerella_swidsinkii_1,45,3
3,0.2131144225687814,MultiGenera,45,3
4,0.2450937885005683,MultiGenera,45,3
5,0.43991092035670953,Lactobacillus_paragasseri_1,45,3
6,0.2169865017975182,MultiGenera,45,3
7,0.5900384501246967,Lactobacillus_iners_1,45,3
8,0.7489961844224029,Lactobacillus_iners_2,45,3
9,0.4062212307742875,UBA629_sp005465875_1,45,3
10,0.8643502635506987,Lactobacillus_crispatus_3,45,3
11,0.6863692622376137,Lactobacillus_iners_6,45,3
12,0.849708330281197,Lactobacillus_crispatus_1,45,3
13,0.8286133861041611,Lactobacillus_crispatus_2,45,3
14,0.658188340664298,Lactobacillus_iners_4,45,3
15,0.35783045477166314,UBA629_sp005465875_3,45,3
16,0.40054425950525147,Lactobacillus_iners_2,45,3
17,0.8724524352608115,Lactobacillus_crispatus_6,45,3
18,0.48004398926117625,Gardnerella_vaginalis_2,45,3
19,0.5649737465309745,Lactobacillus_iners_3,45,3
20,0.8175721451739782,Lactobacillus_crispatus_4,45,3
1,0.6773256518165038,Lactobacillus_crispatus_8,45,4
2,0.25801678663850486,Gardnerella_swidsinkii_1,45,4
3,0.43991092035670953,Lactobacillus_paragasseri_1,45,4
4,0.5900384501246967,Lactobacillus_iners_1,45,4
5,0.19349469771844052,MultiGenera,45,4
6,0.2592299549971524,MultiGenera,45,4
7,0.7489961844224029,Lactobacillus_iners_2,45,4
8,0.4062212307742875,UBA629_sp005465875_1,45,4
9,0.8643502635506987,Lactobacillus_crispatus_3,45,4
10,0.6863692622376137,Lactobacillus_iners_6,45,4
11,0.849708330281197,Lactobacillus_crispatus_1,45,4
12,0.8286133861041611,Lactobacillus_crispatus_2,45,4
13,0.658188340664298,Lactobacillus_iners_4,45,4
14,0.22599648561799837,Gardnerella_vaginalis_1,45,4
15,0.35783045477166314,UBA629_sp005465875_3,45,4
16,0.20523434898819623,Gardnerella_vaginalis_H_1,45,4
17,0.2166005779058909,Gardnerella_vaginalis_C_3,45,4
18,0.2542224174933052,Gardnerella_vaginalis_C_1,45,4
19,0.40054425950525147,Lactobacillus_iners_2,45,4
20,0.8724524352608115,Lactobacillus_crispatus_6,45,4
21,0.48004398926117625,Gardnerella_vaginalis_2,45,4
22,0.5649737465309745,Lactobacillus_iners_3,45,4
23,0.8175721451739782,Lactobacillus_crispatus_4,45,4
1,0.24166353439803187,MultiGenera,46,0
2,0.6023003279337624,Lactobacillus_crispatus_4,46,0
3,0.298385368933536,Gardnerella_swidsinkii_1,46,0
4,0.6353300484868615,Lactobacillus_iners_2,46,0
5,0.5900384501246967,Lactobacillus_iners_1,46,0
6,0.4062212307742875,UBA629_sp005465875_1,46,0
7,0.8643502635506987,Lactobacillus_crispatus_3,46,0
8,0.6863692622376137,Lactobacillus_iners_6,46,0
9,0.849708330281197,Lactobacillus_crispatus_1,46,0
10,0.8286133861041611,Lactobacillus_crispatus_2,46,0
11,0.658188340664298,Lactobacillus_iners_4,46,0
12,0.8724524352608115,Lactobacillus_crispatus_6,46,0
1,0.24166353439803187,MultiGenera,46,1
2,0.6023003279337624,Lactobacillus_crispatus_4,46,1
3,0.25801678663850486,Gardnerella_swidsinkii_1,46,1
4,0.6353300484868615,Lactobacillus_iners_2,46,1
5,0.5900384501246967,Lactobacillus_iners_1,46,1
6,0.4062212307742875,UBA629_sp005465875_1,46,1
7,0.8643502635506987,Lactobacillus_crispatus_3,46,1
8,0.6863692622376137,Lactobacillus_iners_6,46,1
9,0.849708330281197,Lactobacillus_crispatus_1,46,1
10,0.8286133861041611,Lactobacillus_crispatus_2,46,1
11,0.658188340664298,Lactobacillus_iners_4,46,1
12,0.8724524352608115,Lactobacillus_crispatus_6,46,1
13,0.48004398926117625,Gardnerella_vaginalis_2,46,1
1,0.6023003279337624,Lactobacillus_crispatus_4,46,2
2,0.22552334070809407,MultiGenera,46,2
3,0.25801678663850486,Gardnerella_swidsinkii_1,46,2
4,0.6353300484868615,Lactobacillus_iners_2,46,2
5,0.5900384501246967,Lactobacillus_iners_1,46,2
6,0.4062212307742875,UBA629_sp005465875_1,46,2
7,0.8643502635506987,Lactobacillus_crispatus_3,46,2
8,0.6863692622376137,Lactobacillus_iners_6,46,2
9,0.849708330281197,Lactobacillus_crispatus_1,46,2
10,0.8286133861041611,Lactobacillus_crispatus_2,46,2
11,0.658188340664298,Lactobacillus_iners_4,46,2
12,0.35783045477166314,UBA629_sp005465875_3,46,2
13,0.8724524352608115,Lactobacillus_crispatus_6,46,2
14,0.48004398926117625,Gardnerella_vaginalis_2,46,2
1,0.6949544009815495,Lactobacillus_crispatus_4,46,3
2,0.25801678663850486,Gardnerella_swidsinkii_1,46,3
3,0.2131144225687814,MultiGenera,46,3
4,0.2450937885005683,MultiGenera,46,3
5,0.43991092035670953,Lactobacillus_paragasseri_1,46,3
6,0.2169865017975182,MultiGenera,46,3
7,0.5900384501246967,Lactobacillus_iners_1,46,3
8,0.7489961844224029,Lactobacillus_iners_2,46,3
9,0.4062212307742875,UBA629_sp005465875_1,46,3
10,0.8643502635506987,Lactobacillus_crispatus_3,46,3
11,0.6863692622376137,Lactobacillus_iners_6,46,3
12,0.849708330281197,Lactobacillus_crispatus_1,46,3
13,0.8286133861041611,Lactobacillus_crispatus_2,46,3
14,0.658188340664298,Lactobacillus_iners_4,46,3
15,0.35783045477166314,UBA629_sp005465875_3,46,3
16,0.40054425950525147,Lactobacillus_iners_2,46,3
17,0.8724524352608115,Lactobacillus_crispatus_6,46,3
18,0.48004398926117625,Gardnerella_vaginalis_2,46,3
19,0.5649737465309745,Lactobacillus_iners_3,46,3
1,0.6949544009815495,Lactobacillus_crispatus_4,46,4
2,0.25801678663850486,Gardnerella_swidsinkii_1,46,4
3,0.43991092035670953,Lactobacillus_paragasseri_1,46,4
4,0.5900384501246967,Lactobacillus_iners_1,46,4
5,0.19349469771844052,MultiGenera,46,4
6,0.2592299549971524,MultiGenera,46,4
7,0.7489961844224029,Lactobacillus_iners_2,46,4
8,0.4062212307742875,UBA629_sp005465875_1,46,4
9,0.8643502635506987,Lactobacillus_crispatus_3,46,4
10,0.6863692622376137,Lactobacillus_iners_6,46,4
11,0.849708330281197,Lactobacillus_crispatus_1,46,4
12,0.8286133861041611,Lactobacillus_crispatus_2,46,4
13,0.658188340664298,Lactobacillus_iners_4,46,4
14,0.22599648561799837,Gardnerella_vaginalis_1,46,4
15,0.35783045477166314,UBA629_sp005465875_3,46,4
16,0.20523434898819623,Gardnerella_vaginalis_H_1,46,4
17,0.2166005779058909,Gardnerella_vaginalis_C_3,46,4
18,0.2542224174933052,Gardnerella_vaginalis_C_1,46,4
19,0.40054425950525147,Lactobacillus_iners_2,46,4
20,0.8724524352608115,Lactobacillus_crispatus_6,46,4
21,0.48004398926117625,Gardnerella_vaginalis_2,46,4
22,0.5649737465309745,Lactobacillus_iners_3,46,4
1,0.24166353439803187,MultiGenera,47,0
2,0.6023003279337624,Lactobacillus_crispatus_4,47,0
3,0.298385368933536,Gardnerella_swidsinkii_1,47,0
4,0.6353300484868615,Lactobacillus_iners_2,47,0
5,0.5900384501246967,Lactobacillus_iners_1,47,0
6,0.4062212307742875,UBA629_sp005465875_1,47,0
7,0.8643502635506987,Lactobacillus_crispatus_3,47,0
8,0.6863692622376137,Lactobacillus_iners_6,47,0
9,0.849708330281197,Lactobacillus_crispatus_1,47,0
10,0.8286133861041611,Lactobacillus_crispatus_2,47,0
11,0.658188340664298,Lactobacillus_iners_4,47,0
12,0.8724524352608115,Lactobacillus_crispatus_6,47,0
1,0.24166353439803187,MultiGenera,47,1
2,0.6023003279337624,Lactobacillus_crispatus_4,47,1
3,0.25801678663850486,Gardnerella_swidsinkii_1,47,1
4,0.6353300484868615,Lactobacillus_iners_2,47,1
5,0.5900384501246967,Lactobacillus_iners_1,47,1
6,0.4062212307742875,UBA629_sp005465875_1,47,1
7,0.8643502635506987,Lactobacillus_crispatus_3,47,1
8,0.6863692622376137,Lactobacillus_iners_6,47,1
9,0.849708330281197,Lactobacillus_crispatus_1,47,1
10,0.8286133861041611,Lactobacillus_crispatus_2,47,1
11,0.658188340664298,Lactobacillus_iners_4,47,1
12,0.8724524352608115,Lactobacillus_crispatus_6,47,1
13,0.48004398926117625,Gardnerella_vaginalis_2,47,1
1,0.6023003279337624,Lactobacillus_crispatus_4,47,2
2,0.22552334070809407,MultiGenera,47,2
3,0.25801678663850486,Gardnerella_swidsinkii_1,47,2
4,0.6353300484868615,Lactobacillus_iners_2,47,2
5,0.5900384501246967,Lactobacillus_iners_1,47,2
6,0.4062212307742875,UBA629_sp005465875_1,47,2
7,0.8643502635506987,Lactobacillus_crispatus_3,47,2
8,0.6863692622376137,Lactobacillus_iners_6,47,2
9,0.849708330281197,Lactobacillus_crispatus_1,47,2
10,0.8286133861041611,Lactobacillus_crispatus_2,47,2
11,0.658188340664298,Lactobacillus_iners_4,47,2
12,0.35783045477166314,UBA629_sp005465875_3,47,2
13,0.8724524352608115,Lactobacillus_crispatus_6,47,2
14,0.48004398926117625,Gardnerella_vaginalis_2,47,2
1,0.6949544009815495,Lactobacillus_crispatus_4,47,3
2,0.25801678663850486,Gardnerella_swidsinkii_1,47,3
3,0.2131144225687814,MultiGenera,47,3
4,0.2450937885005683,MultiGenera,47,3
5,0.43991092035670953,Lactobacillus_paragasseri_1,47,3
6,0.2169865017975182,MultiGenera,47,3
7,0.5900384501246967,Lactobacillus_iners_1,47,3
8,0.7489961844224029,Lactobacillus_iners_2,47,3
9,0.4062212307742875,UBA629_sp005465875_1,47,3
10,0.8643502635506987,Lactobacillus_crispatus_3,47,3
11,0.6863692622376137,Lactobacillus_iners_6,47,3
12,0.849708330281197,Lactobacillus_crispatus_1,47,3
13,0.8286133861041611,Lactobacillus_crispatus_2,47,3
14,0.658188340664298,Lactobacillus_iners_4,47,3
15,0.35783045477166314,UBA629_sp005465875_3,47,3
16,0.40054425950525147,Lactobacillus_iners_2,47,3
17,0.8724524352608115,Lactobacillus_crispatus_6,47,3
18,0.48004398926117625,Gardnerella_vaginalis_2,47,3
19,0.5649737465309745,Lactobacillus_iners_3,47,3
1,0.6949544009815495,Lactobacillus_crispatus_4,47,4
2,0.25801678663850486,Gardnerella_swidsinkii_1,47,4
3,0.43991092035670953,Lactobacillus_paragasseri_1,47,4
4,0.5900384501246967,Lactobacillus_iners_1,47,4
5,0.19349469771844052,MultiGenera,47,4
6,0.2592299549971524,MultiGenera,47,4
7,0.7489961844224029,Lactobacillus_iners_2,47,4
8,0.4062212307742875,UBA629_sp005465875_1,47,4
9,0.8643502635506987,Lactobacillus_crispatus_3,47,4
10,0.6863692622376137,Lactobacillus_iners_6,47,4
11,0.849708330281197,Lactobacillus_crispatus_1,47,4
12,0.8286133861041611,Lactobacillus_crispatus_2,47,4
13,0.658188340664298,Lactobacillus_iners_4,47,4
14,0.22599648561799837,Gardnerella_vaginalis_1,47,4
15,0.35783045477166314,UBA629_sp005465875_3,47,4
16,0.20523434898819623,Gardnerella_vaginalis_H_1,47,4
17,0.2166005779058909,Gardnerella_vaginalis_C_3,47,4
18,0.2542224174933052,Gardnerella_vaginalis_C_1,47,4
19,0.40054425950525147,Lactobacillus_iners_2,47,4
20,0.8724524352608115,Lactobacillus_crispatus_6,47,4
21,0.48004398926117625,Gardnerella_vaginalis_2,47,4
22,0.5649737465309745,Lactobacillus_iners_3,47,4
1,0.24166353439803187,MultiGenera,48,0
2,0.6023003279337624,Lactobacillus_crispatus_4,48,0
3,0.298385368933536,Gardnerella_swidsinkii_1,48,0
4,0.6353300484868615,Lactobacillus_iners_2,48,0
5,0.5900384501246967,Lactobacillus_iners_1,48,0
6,0.4062212307742875,UBA629_sp005465875_1,48,0
7,0.8643502635506987,Lactobacillus_crispatus_3,48,0
8,0.6863692622376137,Lactobacillus_iners_6,48,0
9,0.849708330281197,Lactobacillus_crispatus_1,48,0
10,0.8286133861041611,Lactobacillus_crispatus_2,48,0
11,0.658188340664298,Lactobacillus_iners_4,48,0
12,0.8724524352608115,Lactobacillus_crispatus_6,48,0
1,0.24166353439803187,MultiGenera,48,1
2,0.6023003279337624,Lactobacillus_crispatus_4,48,1
3,0.25801678663850486,Gardnerella_swidsinkii_1,48,1
4,0.6353300484868615,Lactobacillus_iners_2,48,1
5,0.5900384501246967,Lactobacillus_iners_1,48,1
6,0.4062212307742875,UBA629_sp005465875_1,48,1
7,0.8643502635506987,Lactobacillus_crispatus_3,48,1
8,0.6863692622376137,Lactobacillus_iners_6,48,1
9,0.849708330281197,Lactobacillus_crispatus_1,48,1
10,0.8286133861041611,Lactobacillus_crispatus_2,48,1
11,0.658188340664298,Lactobacillus_iners_4,48,1
12,0.8724524352608115,Lactobacillus_crispatus_6,48,1
13,0.48004398926117625,Gardnerella_vaginalis_2,48,1
1,0.6023003279337624,Lactobacillus_crispatus_4,48,2
2,0.22552334070809407,MultiGenera,48,2
3,0.25801678663850486,Gardnerella_swidsinkii_1,48,2
4,0.6353300484868615,Lactobacillus_iners_2,48,2
5,0.5900384501246967,Lactobacillus_iners_1,48,2
6,0.4062212307742875,UBA629_sp005465875_1,48,2
7,0.8643502635506987,Lactobacillus_crispatus_3,48,2
8,0.6863692622376137,Lactobacillus_iners_6,48,2
9,0.849708330281197,Lactobacillus_crispatus_1,48,2
10,0.8286133861041611,Lactobacillus_crispatus_2,48,2
11,0.658188340664298,Lactobacillus_iners_4,48,2
12,0.35783045477166314,UBA629_sp005465875_3,48,2
13,0.8724524352608115,Lactobacillus_crispatus_6,48,2
14,0.48004398926117625,Gardnerella_vaginalis_2,48,2
1,0.6949544009815495,Lactobacillus_crispatus_4,48,3
2,0.25801678663850486,Gardnerella_swidsinkii_1,48,3
3,0.2131144225687814,MultiGenera,48,3
4,0.2450937885005683,MultiGenera,48,3
5,0.43991092035670953,Lactobacillus_paragasseri_1,48,3
6,0.2169865017975182,MultiGenera,48,3
7,0.5900384501246967,Lactobacillus_iners_1,48,3
8,0.7489961844224029,Lactobacillus_iners_2,48,3
9,0.4062212307742875,UBA629_sp005465875_1,48,3
10,0.8643502635506987,Lactobacillus_crispatus_3,48,3
11,0.6863692622376137,Lactobacillus_iners_6,48,3
12,0.849708330281197,Lactobacillus_crispatus_1,48,3
13,0.8286133861041611,Lactobacillus_crispatus_2,48,3
14,0.658188340664298,Lactobacillus_iners_4,48,3
15,0.35783045477166314,UBA629_sp005465875_3,48,3
16,0.40054425950525147,Lactobacillus_iners_2,48,3
17,0.8724524352608115,Lactobacillus_crispatus_6,48,3
18,0.48004398926117625,Gardnerella_vaginalis_2,48,3
19,0.5649737465309745,Lactobacillus_iners_3,48,3
1,0.6949544009815495,Lactobacillus_crispatus_4,48,4
2,0.25801678663850486,Gardnerella_swidsinkii_1,48,4
3,0.43991092035670953,Lactobacillus_paragasseri_1,48,4
4,0.5900384501246967,Lactobacillus_iners_1,48,4
5,0.19349469771844052,MultiGenera,48,4
6,0.2592299549971524,MultiGenera,48,4
7,0.7489961844224029,Lactobacillus_iners_2,48,4
8,0.4062212307742875,UBA629_sp005465875_1,48,4
9,0.8643502635506987,Lactobacillus_crispatus_3,48,4
10,0.6863692622376137,Lactobacillus_iners_6,48,4
11,0.849708330281197,Lactobacillus_crispatus_1,48,4
12,0.8286133861041611,Lactobacillus_crispatus_2,48,4
13,0.658188340664298,Lactobacillus_iners_4,48,4
14,0.22599648561799837,Gardnerella_vaginalis_1,48,4
15,0.35783045477166314,UBA629_sp005465875_3,48,4
16,0.20523434898819623,Gardnerella_vaginalis_H_1,48,4
17,0.2166005779058909,Gardnerella_vaginalis_C_3,48,4
18,0.2542224174933052,Gardnerella_vaginalis_C_1,48,4
19,0.40054425950525147,Lactobacillus_iners_2,48,4
20,0.8724524352608115,Lactobacillus_crispatus_6,48,4
21,0.48004398926117625,Gardnerella_vaginalis_2,48,4
22,0.5649737465309745,Lactobacillus_iners_3,48,4
1,0.24166353439803187,MultiGenera,49,0
2,0.6023003279337624,Lactobacillus_crispatus_4,49,0
3,0.298385368933536,Gardnerella_swidsinkii_1,49,0
4,0.6353300484868615,Lactobacillus_iners_2,49,0
5,0.5900384501246967,Lactobacillus_iners_1,49,0
6,0.4062212307742875,UBA629_sp005465875_1,49,0
7,0.8643502635506987,Lactobacillus_crispatus_3,49,0
8,0.6863692622376137,Lactobacillus_iners_6,49,0
9,0.849708330281197,Lactobacillus_crispatus_1,49,0
10,0.8286133861041611,Lactobacillus_crispatus_2,49,0
11,0.658188340664298,Lactobacillus_iners_4,49,0
12,0.8724524352608115,Lactobacillus_crispatus_6,49,0
1,0.24166353439803187,MultiGenera,49,1
2,0.6023003279337624,Lactobacillus_crispatus_4,49,1
3,0.25801678663850486,Gardnerella_swidsinkii_1,49,1
4,0.6353300484868615,Lactobacillus_iners_2,49,1
