dtc,meanRelabund,domTaxa,minClusterSize,deepSplit,mgCST,color_mgCST
4,0.6425756127054733,Lactobacillus_iners_4,44,3,11,#FFBD6D
13,0.6485966884851313,Lactobacillus_iners_5,44,3,12,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,44,3,13,#FFDEB6
5,0.3940245173025669,UBA629_sp005465875_1,44,3,14,#448A73
3,0.261637413298653,UBA629_sp005465875_4,44,3,15,#B4D0C7
19,0.4844488319619967,Gardnerella_vaginalis_2,44,3,16,#C7C5E0
16,0.2666854033768036,Gardnerella_swidsinkii_1,44,3,17,#827DBA
17,0.2610554326404734,Gardnerella_swidsinkii_2,44,3,18,#8E8AC0
10,0.3045958474869036,Gardnerella_piotii_1,44,3,19,#3D3495
2,0.240539396348035,MultiGenera,44,3,20,#8c8c8c
14,0.2033299953033036,MultiGenera,44,3,21,#8c8c8c
10,0.8405851111556855,Lactobacillus_crispatus_1,44,4,1,#FF0000
13,0.8117584386405232,Lactobacillus_crispatus_2,44,4,2,#FF1919
6,0.8643502635506987,Lactobacillus_crispatus_3,44,4,3,#FF3333
25,0.8175721451739782,Lactobacillus_crispatus_4,44,4,4,#FF4C4C
21,0.8724524352608115,Lactobacillus_crispatus_6,44,4,5,#FF7F7F
1,0.5536358573490597,Lactobacillus_crispatus_7,44,4,6,#FF9999
26,0.8615226336749823,Lactobacillus_crispatus_8,44,4,7,#FFB2B2
12,0.5483186717779636,Lactobacillus_iners_1,44,4,8,#FF8C00
7,0.7769133321298963,Lactobacillus_iners_2,44,4,9,#FF9C24
16,0.402193724594676,Lactobacillus_iners_2,44,4,10,#FF9C24
4,0.6425756127054733,Lactobacillus_iners_4,44,4,11,#FFBD6D
14,0.6485966884851313,Lactobacillus_iners_5,44,4,12,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,44,4,13,#FFDEB6
5,0.3940245173025669,UBA629_sp005465875_1,44,4,14,#448A73
2,0.2774860090955476,UBA629_sp005465875_4,44,4,15,#B4D0C7
15,0.278174221112964,Gardnerella_vaginalis_1,44,4,16,#908BC2
23,0.4844488319619967,Gardnerella_vaginalis_2,44,4,17,#C7C5E0
19,0.2274848054546407,Gardnerella_vaginalis_C_1,44,4,18,#B9B6D9
22,0.1980253669982367,Gardnerella_vaginalis_H_1,44,4,19,#F1F0F7
17,0.2666854033768036,Gardnerella_swidsinkii_1,44,4,20,#827DBA
20,0.2610554326404734,Gardnerella_swidsinkii_2,44,4,21,#8E8AC0
11,0.3045958474869036,Gardnerella_piotii_1,44,4,22,#3D3495
9,0.5785257818314725,Bifidobacterium_breve_2,44,4,23,#D5FFD5
3,0.2411694137851849,MultiGenera,44,4,24,#8c8c8c
18,0.1909820574107562,MultiGenera,44,4,25,#8c8c8c
24,0.2093265316481618,MultiGenera,44,4,26,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,45,0,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,45,0,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,45,0,3,#FF3333
14,0.8175721451739782,Lactobacillus_crispatus_4,45,0,4,#FF4C4C
13,0.8724524352608115,Lactobacillus_crispatus_6,45,0,5,#FF7F7F
2,0.5895479911912684,Lactobacillus_crispatus_8,45,0,6,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,45,0,7,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,45,0,8,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,45,0,9,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,45,0,10,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,45,0,11,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,45,0,12,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,45,0,13,#C7C5E0
1,0.2422917250729616,MultiGenera,45,0,14,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,45,1,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,45,1,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,45,1,3,#FF3333
14,0.8175721451739782,Lactobacillus_crispatus_4,45,1,4,#FF4C4C
13,0.8724524352608115,Lactobacillus_crispatus_6,45,1,5,#FF7F7F
2,0.5895479911912684,Lactobacillus_crispatus_8,45,1,6,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,45,1,7,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,45,1,8,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,45,1,9,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,45,1,10,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,45,1,11,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,45,1,12,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,45,1,13,#C7C5E0
1,0.2422917250729616,MultiGenera,45,1,14,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,45,2,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,45,2,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,45,2,3,#FF3333
16,0.8175721451739782,Lactobacillus_crispatus_4,45,2,4,#FF4C4C
14,0.8724524352608115,Lactobacillus_crispatus_6,45,2,5,#FF7F7F
2,0.5895479911912684,Lactobacillus_crispatus_8,45,2,6,#FFB2B2
10,0.5483186717779636,Lactobacillus_iners_1,45,2,7,#FF8C00
3,0.6235306948486403,Lactobacillus_iners_2,45,2,8,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,45,2,9,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,45,2,10,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,45,2,11,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,45,2,12,#448A73
15,0.4844488319619967,Gardnerella_vaginalis_2,45,2,13,#C7C5E0
13,0.2666854033768036,Gardnerella_swidsinkii_1,45,2,14,#827DBA
4,0.2874358016356634,Gardnerella_swidsinkii_2,45,2,15,#8E8AC0
1,0.2422917250729616,MultiGenera,45,2,16,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,45,3,1,#FF0000
12,0.8117584386405232,Lactobacillus_crispatus_2,45,3,2,#FF1919
6,0.8643502635506987,Lactobacillus_crispatus_3,45,3,3,#FF3333
20,0.8175721451739782,Lactobacillus_crispatus_4,45,3,4,#FF4C4C
18,0.8724524352608115,Lactobacillus_crispatus_6,45,3,5,#FF7F7F
1,0.5895479911912684,Lactobacillus_crispatus_8,45,3,6,#FFB2B2
11,0.5483186717779636,Lactobacillus_iners_1,45,3,7,#FF8C00
7,0.7769133321298963,Lactobacillus_iners_2,45,3,8,#FF9C24
15,0.402193724594676,Lactobacillus_iners_2,45,3,9,#FF9C24
4,0.6425756127054733,Lactobacillus_iners_4,45,3,10,#FFBD6D
13,0.6485966884851313,Lactobacillus_iners_5,45,3,11,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,45,3,12,#FFDEB6
5,0.3940245173025669,UBA629_sp005465875_1,45,3,13,#448A73
3,0.261637413298653,UBA629_sp005465875_4,45,3,14,#B4D0C7
19,0.4844488319619967,Gardnerella_vaginalis_2,45,3,15,#C7C5E0
16,0.2666854033768036,Gardnerella_swidsinkii_1,45,3,16,#827DBA
17,0.2610554326404734,Gardnerella_swidsinkii_2,45,3,17,#8E8AC0
10,0.3045958474869036,Gardnerella_piotii_1,45,3,18,#3D3495
2,0.240539396348035,MultiGenera,45,3,19,#8c8c8c
14,0.2033299953033036,MultiGenera,45,3,20,#8c8c8c
10,0.8405851111556855,Lactobacillus_crispatus_1,45,4,1,#FF0000
13,0.8117584386405232,Lactobacillus_crispatus_2,45,4,2,#FF1919
6,0.8643502635506987,Lactobacillus_crispatus_3,45,4,3,#FF3333
25,0.8175721451739782,Lactobacillus_crispatus_4,45,4,4,#FF4C4C
21,0.8724524352608115,Lactobacillus_crispatus_6,45,4,5,#FF7F7F
1,0.5929025766485977,Lactobacillus_crispatus_8,45,4,6,#FFB2B2
12,0.5483186717779636,Lactobacillus_iners_1,45,4,7,#FF8C00
7,0.7769133321298963,Lactobacillus_iners_2,45,4,8,#FF9C24
16,0.402193724594676,Lactobacillus_iners_2,45,4,9,#FF9C24
4,0.6425756127054733,Lactobacillus_iners_4,45,4,10,#FFBD6D
14,0.6485966884851313,Lactobacillus_iners_5,45,4,11,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,45,4,12,#FFDEB6
5,0.3940245173025669,UBA629_sp005465875_1,45,4,13,#448A73
2,0.2774860090955476,UBA629_sp005465875_4,45,4,14,#B4D0C7
15,0.278174221112964,Gardnerella_vaginalis_1,45,4,15,#908BC2
23,0.4844488319619967,Gardnerella_vaginalis_2,45,4,16,#C7C5E0
19,0.2274848054546407,Gardnerella_vaginalis_C_1,45,4,17,#B9B6D9
22,0.1980253669982367,Gardnerella_vaginalis_H_1,45,4,18,#F1F0F7
17,0.2666854033768036,Gardnerella_swidsinkii_1,45,4,19,#827DBA
20,0.2610554326404734,Gardnerella_swidsinkii_2,45,4,20,#8E8AC0
11,0.3045958474869036,Gardnerella_piotii_1,45,4,21,#3D3495
9,0.5785257818314725,Bifidobacterium_breve_2,45,4,22,#D5FFD5
3,0.2411694137851849,MultiGenera,45,4,23,#8c8c8c
18,0.1909820574107562,MultiGenera,45,4,24,#8c8c8c
24,0.2093265316481618,MultiGenera,45,4,25,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,46,0,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,46,0,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,46,0,3,#FF3333
2,0.6102774597351512,Lactobacillus_crispatus_4,46,0,4,#FF4C4C
13,0.8724524352608115,Lactobacillus_crispatus_6,46,0,5,#FF7F7F
10,0.5483186717779636,Lactobacillus_iners_1,46,0,6,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,46,0,7,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,46,0,8,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,46,0,9,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,46,0,10,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,46,0,11,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,46,0,12,#C7C5E0
1,0.2422917250729616,MultiGenera,46,0,13,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,46,1,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,46,1,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,46,1,3,#FF3333
2,0.6102774597351512,Lactobacillus_crispatus_4,46,1,4,#FF4C4C
13,0.8724524352608115,Lactobacillus_crispatus_6,46,1,5,#FF7F7F
10,0.5483186717779636,Lactobacillus_iners_1,46,1,6,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,46,1,7,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,46,1,8,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,46,1,9,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,46,1,10,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,46,1,11,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,46,1,12,#C7C5E0
1,0.2422917250729616,MultiGenera,46,1,13,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,46,2,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,46,2,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,46,2,3,#FF3333
2,0.6102774597351512,Lactobacillus_crispatus_4,46,2,4,#FF4C4C
14,0.8724524352608115,Lactobacillus_crispatus_6,46,2,5,#FF7F7F
10,0.5483186717779636,Lactobacillus_iners_1,46,2,6,#FF8C00
3,0.6235306948486403,Lactobacillus_iners_2,46,2,7,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,46,2,8,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,46,2,9,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,46,2,10,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,46,2,11,#448A73
15,0.4844488319619967,Gardnerella_vaginalis_2,46,2,12,#C7C5E0
13,0.2666854033768036,Gardnerella_swidsinkii_1,46,2,13,#827DBA
4,0.2874358016356634,Gardnerella_swidsinkii_2,46,2,14,#8E8AC0
1,0.2422917250729616,MultiGenera,46,2,15,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,46,3,1,#FF0000
12,0.8117584386405232,Lactobacillus_crispatus_2,46,3,2,#FF1919
6,0.8643502635506987,Lactobacillus_crispatus_3,46,3,3,#FF3333
1,0.6102774597351512,Lactobacillus_crispatus_4,46,3,4,#FF4C4C
18,0.8724524352608115,Lactobacillus_crispatus_6,46,3,5,#FF7F7F
11,0.5483186717779636,Lactobacillus_iners_1,46,3,6,#FF8C00
7,0.7769133321298963,Lactobacillus_iners_2,46,3,7,#FF9C24
15,0.402193724594676,Lactobacillus_iners_2,46,3,8,#FF9C24
4,0.6425756127054733,Lactobacillus_iners_4,46,3,9,#FFBD6D
13,0.6485966884851313,Lactobacillus_iners_5,46,3,10,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,46,3,11,#FFDEB6
5,0.3940245173025669,UBA629_sp005465875_1,46,3,12,#448A73
3,0.261637413298653,UBA629_sp005465875_4,46,3,13,#B4D0C7
19,0.4844488319619967,Gardnerella_vaginalis_2,46,3,14,#C7C5E0
16,0.2666854033768036,Gardnerella_swidsinkii_1,46,3,15,#827DBA
17,0.2610554326404734,Gardnerella_swidsinkii_2,46,3,16,#8E8AC0
10,0.3045958474869036,Gardnerella_piotii_1,46,3,17,#3D3495
2,0.240539396348035,MultiGenera,46,3,18,#8c8c8c
14,0.2033299953033036,MultiGenera,46,3,19,#8c8c8c
10,0.8405851111556855,Lactobacillus_crispatus_1,46,4,1,#FF0000
13,0.8117584386405232,Lactobacillus_crispatus_2,46,4,2,#FF1919
6,0.8643502635506987,Lactobacillus_crispatus_3,46,4,3,#FF3333
1,0.6188259884015263,Lactobacillus_crispatus_4,46,4,4,#FF4C4C
21,0.8724524352608115,Lactobacillus_crispatus_6,46,4,5,#FF7F7F
12,0.5483186717779636,Lactobacillus_iners_1,46,4,6,#FF8C00
7,0.7769133321298963,Lactobacillus_iners_2,46,4,7,#FF9C24
16,0.402193724594676,Lactobacillus_iners_2,46,4,8,#FF9C24
4,0.6425756127054733,Lactobacillus_iners_4,46,4,9,#FFBD6D
14,0.6485966884851313,Lactobacillus_iners_5,46,4,10,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,46,4,11,#FFDEB6
5,0.3940245173025669,UBA629_sp005465875_1,46,4,12,#448A73
2,0.2774860090955476,UBA629_sp005465875_4,46,4,13,#B4D0C7
15,0.278174221112964,Gardnerella_vaginalis_1,46,4,14,#908BC2
23,0.4844488319619967,Gardnerella_vaginalis_2,46,4,15,#C7C5E0
19,0.2274848054546407,Gardnerella_vaginalis_C_1,46,4,16,#B9B6D9
22,0.1980253669982367,Gardnerella_vaginalis_H_1,46,4,17,#F1F0F7
17,0.2666854033768036,Gardnerella_swidsinkii_1,46,4,18,#827DBA
20,0.2610554326404734,Gardnerella_swidsinkii_2,46,4,19,#8E8AC0
11,0.3045958474869036,Gardnerella_piotii_1,46,4,20,#3D3495
9,0.5785257818314725,Bifidobacterium_breve_2,46,4,21,#D5FFD5
3,0.2411694137851849,MultiGenera,46,4,22,#8c8c8c
18,0.1909820574107562,MultiGenera,46,4,23,#8c8c8c
24,0.2093265316481618,MultiGenera,46,4,24,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,47,0,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,47,0,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,47,0,3,#FF3333
2,0.6102774597351512,Lactobacillus_crispatus_4,47,0,4,#FF4C4C
13,0.8724524352608115,Lactobacillus_crispatus_6,47,0,5,#FF7F7F
10,0.5483186717779636,Lactobacillus_iners_1,47,0,6,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,47,0,7,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,47,0,8,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,47,0,9,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,47,0,10,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,47,0,11,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,47,0,12,#C7C5E0
1,0.2422917250729616,MultiGenera,47,0,13,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,47,1,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,47,1,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,47,1,3,#FF3333
2,0.6102774597351512,Lactobacillus_crispatus_4,47,1,4,#FF4C4C
13,0.8724524352608115,Lactobacillus_crispatus_6,47,1,5,#FF7F7F
10,0.5483186717779636,Lactobacillus_iners_1,47,1,6,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,47,1,7,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,47,1,8,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,47,1,9,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,47,1,10,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,47,1,11,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,47,1,12,#C7C5E0
1,0.2422917250729616,MultiGenera,47,1,13,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,47,2,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,47,2,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,47,2,3,#FF3333
2,0.6102774597351512,Lactobacillus_crispatus_4,47,2,4,#FF4C4C
14,0.8724524352608115,Lactobacillus_crispatus_6,47,2,5,#FF7F7F
10,0.5483186717779636,Lactobacillus_iners_1,47,2,6,#FF8C00
3,0.6235306948486403,Lactobacillus_iners_2,47,2,7,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,47,2,8,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,47,2,9,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,47,2,10,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,47,2,11,#448A73
15,0.4844488319619967,Gardnerella_vaginalis_2,47,2,12,#C7C5E0
13,0.2666854033768036,Gardnerella_swidsinkii_1,47,2,13,#827DBA
4,0.2874358016356634,Gardnerella_swidsinkii_2,47,2,14,#8E8AC0
1,0.2422917250729616,MultiGenera,47,2,15,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,47,3,1,#FF0000
12,0.8117584386405232,Lactobacillus_crispatus_2,47,3,2,#FF1919
6,0.8643502635506987,Lactobacillus_crispatus_3,47,3,3,#FF3333
1,0.6102774597351512,Lactobacillus_crispatus_4,47,3,4,#FF4C4C
18,0.8724524352608115,Lactobacillus_crispatus_6,47,3,5,#FF7F7F
11,0.5483186717779636,Lactobacillus_iners_1,47,3,6,#FF8C00
7,0.7769133321298963,Lactobacillus_iners_2,47,3,7,#FF9C24
15,0.402193724594676,Lactobacillus_iners_2,47,3,8,#FF9C24
4,0.6425756127054733,Lactobacillus_iners_4,47,3,9,#FFBD6D
13,0.6485966884851313,Lactobacillus_iners_5,47,3,10,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,47,3,11,#FFDEB6
5,0.3940245173025669,UBA629_sp005465875_1,47,3,12,#448A73
3,0.261637413298653,UBA629_sp005465875_4,47,3,13,#B4D0C7
19,0.4844488319619967,Gardnerella_vaginalis_2,47,3,14,#C7C5E0
16,0.2666854033768036,Gardnerella_swidsinkii_1,47,3,15,#827DBA
17,0.2610554326404734,Gardnerella_swidsinkii_2,47,3,16,#8E8AC0
10,0.3045958474869036,Gardnerella_piotii_1,47,3,17,#3D3495
2,0.240539396348035,MultiGenera,47,3,18,#8c8c8c
14,0.2033299953033036,MultiGenera,47,3,19,#8c8c8c
10,0.8405851111556855,Lactobacillus_crispatus_1,47,4,1,#FF0000
13,0.8117584386405232,Lactobacillus_crispatus_2,47,4,2,#FF1919
6,0.8643502635506987,Lactobacillus_crispatus_3,47,4,3,#FF3333
1,0.6188259884015263,Lactobacillus_crispatus_4,47,4,4,#FF4C4C
22,0.8724524352608115,Lactobacillus_crispatus_6,47,4,5,#FF7F7F
12,0.5483186717779636,Lactobacillus_iners_1,47,4,6,#FF8C00
7,0.7769133321298963,Lactobacillus_iners_2,47,4,7,#FF9C24
17,0.402193724594676,Lactobacillus_iners_2,47,4,8,#FF9C24
4,0.6425756127054733,Lactobacillus_iners_4,47,4,9,#FFBD6D
14,0.6485966884851313,Lactobacillus_iners_5,47,4,10,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,47,4,11,#FFDEB6
5,0.3940245173025669,UBA629_sp005465875_1,47,4,12,#448A73
2,0.2774860090955476,UBA629_sp005465875_4,47,4,13,#B4D0C7
16,0.278174221112964,Gardnerella_vaginalis_1,47,4,14,#908BC2
23,0.4844488319619967,Gardnerella_vaginalis_2,47,4,15,#C7C5E0
20,0.2274848054546407,Gardnerella_vaginalis_C_1,47,4,16,#B9B6D9
18,0.2666854033768036,Gardnerella_swidsinkii_1,47,4,17,#827DBA
21,0.2610554326404734,Gardnerella_swidsinkii_2,47,4,18,#8E8AC0
11,0.3045958474869036,Gardnerella_piotii_1,47,4,19,#3D3495
9,0.5785257818314725,Bifidobacterium_breve_2,47,4,20,#D5FFD5
3,0.2411694137851849,MultiGenera,47,4,21,#8c8c8c
15,0.2033299953033036,MultiGenera,47,4,22,#8c8c8c
19,0.1909820574107562,MultiGenera,47,4,23,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,48,0,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,48,0,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,48,0,3,#FF3333
2,0.6102774597351512,Lactobacillus_crispatus_4,48,0,4,#FF4C4C
13,0.8724524352608115,Lactobacillus_crispatus_6,48,0,5,#FF7F7F
10,0.5483186717779636,Lactobacillus_iners_1,48,0,6,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,48,0,7,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,48,0,8,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,48,0,9,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,48,0,10,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,48,0,11,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,48,0,12,#C7C5E0
1,0.2422917250729616,MultiGenera,48,0,13,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,48,1,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,48,1,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,48,1,3,#FF3333
2,0.6102774597351512,Lactobacillus_crispatus_4,48,1,4,#FF4C4C
13,0.8724524352608115,Lactobacillus_crispatus_6,48,1,5,#FF7F7F
10,0.5483186717779636,Lactobacillus_iners_1,48,1,6,#FF8C00
4,0.6235306948486403,Lactobacillus_iners_2,48,1,7,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,48,1,8,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,48,1,9,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,48,1,10,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,48,1,11,#448A73
3,0.3152232455763519,Gardnerella_vaginalis_2,48,1,12,#C7C5E0
1,0.2422917250729616,MultiGenera,48,1,13,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,48,2,1,#FF0000
11,0.8117584386405232,Lactobacillus_crispatus_2,48,2,2,#FF1919
7,0.8643502635506987,Lactobacillus_crispatus_3,48,2,3,#FF3333
2,0.6102774597351512,Lactobacillus_crispatus_4,48,2,4,#FF4C4C
14,0.8724524352608115,Lactobacillus_crispatus_6,48,2,5,#FF7F7F
10,0.5483186717779636,Lactobacillus_iners_1,48,2,6,#FF8C00
3,0.6235306948486403,Lactobacillus_iners_2,48,2,7,#FF9C24
5,0.6425756127054733,Lactobacillus_iners_4,48,2,8,#FFBD6D
12,0.6485966884851313,Lactobacillus_iners_5,48,2,9,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,48,2,10,#FFDEB6
6,0.3940245173025669,UBA629_sp005465875_1,48,2,11,#448A73
15,0.4844488319619967,Gardnerella_vaginalis_2,48,2,12,#C7C5E0
13,0.2666854033768036,Gardnerella_swidsinkii_1,48,2,13,#827DBA
4,0.2874358016356634,Gardnerella_swidsinkii_2,48,2,14,#8E8AC0
1,0.2422917250729616,MultiGenera,48,2,15,#8c8c8c
9,0.8405851111556855,Lactobacillus_crispatus_1,48,3,1,#FF0000
12,0.8117584386405232,Lactobacillus_crispatus_2,48,3,2,#FF1919
6,0.8643502635506987,Lactobacillus_crispatus_3,48,3,3,#FF3333
1,0.6102774597351512,Lactobacillus_crispatus_4,48,3,4,#FF4C4C
18,0.8724524352608115,Lactobacillus_crispatus_6,48,3,5,#FF7F7F
11,0.5483186717779636,Lactobacillus_iners_1,48,3,6,#FF8C00
7,0.7769133321298963,Lactobacillus_iners_2,48,3,7,#FF9C24
15,0.402193724594676,Lactobacillus_iners_2,48,3,8,#FF9C24
4,0.6425756127054733,Lactobacillus_iners_4,48,3,9,#FFBD6D
13,0.6485966884851313,Lactobacillus_iners_5,48,3,10,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,48,3,11,#FFDEB6
5,0.3940245173025669,UBA629_sp005465875_1,48,3,12,#448A73
3,0.261637413298653,UBA629_sp005465875_4,48,3,13,#B4D0C7
19,0.4844488319619967,Gardnerella_vaginalis_2,48,3,14,#C7C5E0
16,0.2666854033768036,Gardnerella_swidsinkii_1,48,3,15,#827DBA
17,0.2610554326404734,Gardnerella_swidsinkii_2,48,3,16,#8E8AC0
10,0.3045958474869036,Gardnerella_piotii_1,48,3,17,#3D3495
2,0.240539396348035,MultiGenera,48,3,18,#8c8c8c
14,0.2033299953033036,MultiGenera,48,3,19,#8c8c8c
10,0.8405851111556855,Lactobacillus_crispatus_1,48,4,1,#FF0000
13,0.8117584386405232,Lactobacillus_crispatus_2,48,4,2,#FF1919
6,0.8643502635506987,Lactobacillus_crispatus_3,48,4,3,#FF3333
1,0.6188259884015263,Lactobacillus_crispatus_4,48,4,4,#FF4C4C
22,0.8724524352608115,Lactobacillus_crispatus_6,48,4,5,#FF7F7F
12,0.5483186717779636,Lactobacillus_iners_1,48,4,6,#FF8C00
7,0.7769133321298963,Lactobacillus_iners_2,48,4,7,#FF9C24
17,0.402193724594676,Lactobacillus_iners_2,48,4,8,#FF9C24
4,0.6425756127054733,Lactobacillus_iners_4,48,4,9,#FFBD6D
14,0.6485966884851313,Lactobacillus_iners_5,48,4,10,#FFCD91
8,0.6829658559505328,Lactobacillus_iners_6,48,4,11,#FFDEB6
5,0.3940245173025669,UBA629_sp005465875_1,48,4,12,#448A73
2,0.2774860090955476,UBA629_sp005465875_4,48,4,13,#B4D0C7
16,0.278174221112964,Gardnerella_vaginalis_1,48,4,14,#908BC2
23,0.4844488319619967,Gardnerella_vaginalis_2,48,4,15,#C7C5E0
20,0.2274848054546407,Gardnerella_vaginalis_C_1,48,4,16,#B9B6D9
18,0.2666854033768036,Gardnerella_swidsinkii_1,48,4,17,#827DBA
21,0.2610554326404734,Gardnerella_swidsinkii_2,48,4,18,#8E8AC0
